2021-12-07 21:35:59 - INFO - saving to ./results/2021-12-07_21-35-59
2021-12-07 21:35:59 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-35-59', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:35:59 - INFO - creating model fake generator (student)
2021-12-07 21:35:59 - INFO - creating model real generator (student)
2021-12-07 21:36:01 - INFO - number of parameters: 11094154
2021-12-07 21:36:04 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.928 (1.928)	Data 0.185 (0.185)	Loss 2.4513 (2.4513)	Prec@1 8.594 (8.594)	Prec@5 42.188 (42.188)
2021-12-07 21:36:06 - INFO - TRAINING - Epoch: [0][10/391]	Time 0.274 (0.406)	Data 0.000 (0.017)	Loss 2.2907 (2.3368)	Prec@1 17.188 (13.210)	Prec@5 69.531 (57.599)
2021-12-07 21:36:09 - INFO - TRAINING - Epoch: [0][20/391]	Time 0.270 (0.342)	Data 0.000 (0.009)	Loss 2.3229 (2.3667)	Prec@1 20.312 (14.769)	Prec@5 67.188 (61.719)
2021-12-07 21:36:11 - INFO - TRAINING - Epoch: [0][30/391]	Time 0.273 (0.319)	Data 0.000 (0.006)	Loss 2.4441 (2.4104)	Prec@1 20.312 (15.398)	Prec@5 64.844 (62.676)
2021-12-07 21:36:14 - INFO - TRAINING - Epoch: [0][40/391]	Time 0.271 (0.307)	Data 0.000 (0.005)	Loss 2.5496 (2.4322)	Prec@1 21.875 (16.235)	Prec@5 64.062 (63.739)
2021-12-07 21:36:17 - INFO - TRAINING - Epoch: [0][50/391]	Time 0.270 (0.300)	Data 0.000 (0.004)	Loss 2.4550 (2.4530)	Prec@1 20.312 (16.682)	Prec@5 67.969 (64.430)
2021-12-07 21:36:20 - INFO - TRAINING - Epoch: [0][60/391]	Time 0.272 (0.295)	Data 0.000 (0.003)	Loss 2.7852 (2.4608)	Prec@1 17.188 (17.328)	Prec@5 59.375 (65.087)
2021-12-07 21:36:22 - INFO - TRAINING - Epoch: [0][70/391]	Time 0.273 (0.292)	Data 0.000 (0.003)	Loss 2.3034 (2.4680)	Prec@1 21.875 (17.650)	Prec@5 75.000 (65.889)
2021-12-07 21:36:25 - INFO - TRAINING - Epoch: [0][80/391]	Time 0.272 (0.289)	Data 0.000 (0.002)	Loss 2.3681 (2.4792)	Prec@1 25.781 (17.631)	Prec@5 71.094 (66.127)
2021-12-07 21:36:28 - INFO - TRAINING - Epoch: [0][90/391]	Time 0.275 (0.287)	Data 0.000 (0.002)	Loss 2.3324 (2.4784)	Prec@1 17.969 (17.797)	Prec@5 74.219 (66.612)
2021-12-07 21:36:30 - INFO - TRAINING - Epoch: [0][100/391]	Time 0.273 (0.286)	Data 0.000 (0.002)	Loss 2.4470 (2.4839)	Prec@1 24.219 (17.938)	Prec@5 72.656 (66.925)
2021-12-07 21:36:33 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.274 (0.285)	Data 0.000 (0.002)	Loss 2.3879 (2.4862)	Prec@1 23.438 (18.180)	Prec@5 76.562 (67.441)
2021-12-07 21:36:36 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.274 (0.284)	Data 0.000 (0.002)	Loss 2.5028 (2.4915)	Prec@1 21.094 (18.337)	Prec@5 67.188 (67.820)
