epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
25,0.4712785861492157,0.5966075289249421,21.450000000000003,20.200000000000003,1.1539999999999964,1.0300000000000011
26,0.39380825066566466,0.5382252204418182,17.72,18.209999999999994,0.8220000000000027,0.9200000000000017
27,0.37977836894989014,0.628562388420105,17.086,21.33,0.730000000000004,1.0499999999999972
28,0.43977256536483766,0.6573559498786926,20.006,22.739999999999995,0.9719999999999942,1.0999999999999943
29,0.43117753171920775,0.5688874971866608,19.596000000000004,19.739999999999995,0.9300000000000068,0.9200000000000017
30,0.3629123771190643,0.5171794748306274,16.412000000000006,17.790000000000006,0.7259999999999991,0.9099999999999966
31,0.3469566676616669,0.554586569070816,15.616,18.599999999999994,0.6419999999999959,0.9399999999999977
32,0.3995667948722839,0.6552156805992126,18.034000000000006,22.459999999999994,0.8100000000000023,1.0799999999999983
33,0.40049935698509215,0.5689172923564911,18.013999999999996,19.0,0.8179999999999978,1.1599999999999966
34,0.33056712460517884,0.48792014718055726,14.884,16.180000000000007,0.554000000000002,0.7999999999999972
35,0.318193733215332,0.5193457317352295,14.197999999999993,17.519999999999996,0.5100000000000051,0.7600000000000051
36,0.3696026945114136,0.7892302918434143,16.558000000000007,26.590000000000003,0.7199999999999989,1.8199999999999932
37,0.3741887865066528,0.5872242736816407,16.982,19.689999999999998,0.7480000000000047,0.9699999999999989
38,0.3095470280647278,0.47294732451438903,13.951999999999998,16.019999999999996,0.5100000000000051,0.769999999999996
39,0.29589551615715026,0.5321660649776458,13.415999999999997,17.42,0.4539999999999935,0.9300000000000068
40,0.35549232482910154,0.6815029740333557,15.992000000000004,23.33,0.6119999999999948,1.3599999999999994
41,0.3506048763990402,0.5163232553005218,15.823999999999998,16.86,0.632000000000005,0.8299999999999983
42,0.2887835341691971,0.45871031284332275,12.994,15.489999999999995,0.45600000000000307,0.75
43,0.27596224629878996,0.5037825405597687,12.483999999999995,16.92,0.39400000000000546,0.6899999999999977
44,0.324465360045433,0.5431511795520783,14.602000000000004,18.28,0.5679999999999978,0.769999999999996
45,0.3304016964435577,0.5037924981117249,14.882000000000005,17.069999999999993,0.6020000000000039,0.7399999999999949
46,0.26997286438941953,0.4525188970565796,12.093999999999994,15.180000000000007,0.39400000000000546,0.6299999999999955
47,0.25806328976154325,0.4939546871185303,11.563999999999993,16.120000000000005,0.3960000000000008,0.7900000000000063
48,0.3127864583730698,0.5922423923015594,14.165999999999997,19.790000000000006,0.5220000000000056,1.0
49,0.3152212438583374,0.4972996985912323,14.224000000000004,16.67,0.5040000000000049,0.7399999999999949
50,0.2556551469564438,0.4400858640670776,11.310000000000002,14.349999999999994,0.37999999999999545,0.6599999999999966
51,0.2405431753396988,0.5066945743560791,10.707999999999998,16.650000000000006,0.3299999999999983,0.769999999999996
52,0.290698140501976,0.5400816404819488,13.123999999999995,17.939999999999998,0.4519999999999982,0.7600000000000051
53,0.29680425345897676,0.5041145431995392,13.370000000000005,16.86,0.47799999999999443,0.8199999999999932
54,0.24120971190929413,0.4362813663482666,10.768,14.269999999999996,0.33799999999999386,0.6899999999999977
55,0.23035431456565858,0.4765464055538178,10.290000000000006,15.989999999999995,0.31799999999999784,0.6700000000000017
56,0.27957404577732087,0.5626510870456696,12.507999999999996,18.17,0.42199999999999704,0.8900000000000006
57,0.287793289065361,0.476781507730484,12.936000000000007,15.590000000000003,0.38400000000000034,0.7199999999999989
58,0.22877416849136353,0.4387517535686493,10.286000000000001,14.579999999999998,0.3119999999999976,0.6800000000000068
59,0.21781629943847655,0.49115371346473696,9.762,16.08,0.23799999999999955,0.7199999999999989
60,0.26601358675956727,0.5357986223697663,11.982,17.209999999999994,0.3739999999999952,1.0
61,0.27105366718769075,0.4933012855052948,12.144000000000005,16.120000000000005,0.4000000000000057,0.6299999999999955
62,0.218469846367836,0.42763933777809143,9.713999999999999,13.959999999999994,0.2819999999999965,0.519999999999996
63,0.20744796228408813,0.46761877298355103,9.218000000000004,15.280000000000001,0.24800000000000466,0.6899999999999977
64,0.2592631251811981,0.5078794538974762,11.700000000000003,16.86,0.32800000000000296,0.7199999999999989
65,0.26193331634998324,0.45748300790786744,11.864000000000004,14.980000000000004,0.33199999999999363,0.6899999999999977
66,0.21132310950756072,0.416603227853775,9.552000000000007,13.569999999999993,0.2459999999999951,0.5600000000000023
67,0.19646405410766601,0.44804115533828737,8.754000000000005,14.560000000000002,0.20199999999999818,0.5499999999999972
68,0.24258332979679106,0.5159806048870087,10.915999999999997,17.150000000000006,0.29399999999999693,0.75
69,0.25321136355400087,0.48590391874313354,11.433999999999997,15.950000000000003,0.32399999999999807,0.6299999999999955
70,0.20026264226436616,0.4117396712303162,8.802000000000007,13.310000000000002,0.22799999999999443,0.5600000000000023
71,0.18634221184253694,0.4645672845840454,8.122,14.659999999999997,0.1979999999999933,0.6899999999999977
72,0.23235069048404694,0.5249570453166962,10.305999999999997,16.590000000000003,0.29399999999999693,0.8400000000000034
73,0.24421685326099396,0.4643506896495819,10.912000000000006,15.209999999999994,0.29000000000000625,0.6400000000000006
74,0.18764757525920867,0.4154864954948425,8.36,13.510000000000005,0.18999999999999773,0.4899999999999949
75,0.18036867290735245,0.45382826566696166,8.073999999999998,14.599999999999994,0.16800000000000637,0.6099999999999994
76,0.22650629150867463,0.5096428763866424,10.102000000000004,16.650000000000006,0.2780000000000058,0.7000000000000028
77,0.23429826188087463,0.4381400406360626,10.561999999999998,14.230000000000004,0.23199999999999932,0.6400000000000006
78,0.18081495475769044,0.40110850691795347,8.128,13.420000000000002,0.1740000000000066,0.4899999999999949
79,0.1722113469839096,0.43454999566078184,7.689999999999998,14.049999999999997,0.1460000000000008,0.5799999999999983
80,0.21654236042499542,0.5007418370246888,9.739999999999995,16.620000000000005,0.20399999999999352,0.8100000000000023
81,0.22167210257053374,0.4524634373188019,9.988,14.89,0.23000000000000398,0.7099999999999937
82,0.1733306583762169,0.41019372940063475,7.647999999999996,13.319999999999993,0.16599999999999682,0.5300000000000011
83,0.1626106301546097,0.4429506874084473,7.182000000000002,14.439999999999998,0.132000000000005,0.5400000000000063
84,0.20984527933597566,0.5619188237190247,9.512,18.129999999999995,0.17799999999999727,0.8400000000000034
85,0.2180662842988968,0.43707723736763,9.793999999999997,13.700000000000003,0.23199999999999932,0.6500000000000057
86,0.16586970484256744,0.4007441842556,7.323999999999998,12.689999999999998,0.15200000000000102,0.5300000000000011
87,0.1559440871477127,0.49145409107208254,6.772000000000006,15.329999999999998,0.1280000000000001,0.6700000000000017
88,0.19812824034690857,0.526743757724762,8.908000000000001,16.489999999999995,0.17199999999999704,0.75
89,0.20367498862743377,0.4418137562274933,9.206000000000003,14.310000000000002,0.18600000000000705,0.6200000000000045
90,0.16263627195358277,0.39826527833938596,7.153999999999996,12.790000000000006,0.12600000000000477,0.5699999999999932
91,0.1499753351211548,0.4394481861591339,6.623999999999995,13.769999999999996,0.09999999999999432,0.5300000000000011
92,0.19311964040994645,0.5139533734321594,8.780000000000001,16.180000000000007,0.20600000000000307,0.8299999999999983
93,0.20274865782260895,0.419928765296936,9.012,13.370000000000005,0.15800000000000125,0.6099999999999994
94,0.1553061085343361,0.39734091639518737,6.891999999999996,12.430000000000007,0.11400000000000432,0.5400000000000063
95,0.14295593011379243,0.426751708984375,6.251999999999995,13.299999999999997,0.13400000000000034,0.5499999999999972
96,0.18036764800548555,0.49478341937065123,8.030000000000001,15.879999999999995,0.1419999999999959,0.769999999999996
97,0.19452685964107513,0.43999851822853087,8.677999999999997,14.090000000000003,0.15399999999999636,0.6200000000000045
98,0.1470304697751999,0.40180648684501646,6.540000000000006,12.5,0.10200000000000387,0.45999999999999375
99,0.1398497018814087,0.433726931810379,6.191999999999993,13.189999999999998,0.0799999999999983,0.5400000000000063
100,0.17989759027957916,0.4577846944332123,8.0,14.5,0.14400000000000546,0.7000000000000028
101,0.18802885222434998,0.4197584927082062,8.456000000000003,13.420000000000002,0.18999999999999773,0.5499999999999972
102,0.1457777482867241,0.38778515577316286,6.325999999999993,12.310000000000002,0.0799999999999983,0.519999999999996
103,0.13440792030096055,0.4387416052818298,5.884,13.530000000000001,0.08599999999999852,0.6200000000000045
104,0.17108216345310212,0.5131840419769287,7.736000000000004,16.430000000000007,0.15200000000000102,0.8400000000000034
105,0.18259452867507936,0.4282312512397766,8.081999999999994,13.719999999999999,0.16800000000000637,0.519999999999996
106,0.13566943752765656,0.3958179461956024,5.920000000000002,12.290000000000006,0.08199999999999363,0.46999999999999886
107,0.12688848382234574,0.44681026458740236,5.6299999999999955,13.689999999999998,0.08199999999999363,0.5900000000000034
108,0.16778095656633377,0.5040644598007202,7.563999999999993,15.989999999999995,0.14000000000000057,0.75
109,0.17678412973880767,0.4388236832618713,7.873999999999995,13.670000000000002,0.1419999999999959,0.45999999999999375
110,0.1305488106608391,0.3925204801559448,5.686000000000007,12.5,0.09399999999999409,0.37999999999999545
111,0.12202449744939804,0.4271203076839447,5.317999999999998,13.36,0.0759999999999934,0.5699999999999932
112,0.15984607809782028,0.48286176085472104,7.156000000000006,15.319999999999993,0.11599999999999966,0.6299999999999955
113,0.16804554533958435,0.4270197880268097,7.712000000000003,13.349999999999994,0.10800000000000409,0.5
114,0.13210109931230546,0.39233890533447263,5.831999999999994,12.64,0.08799999999999386,0.37999999999999545
115,0.11653604435920716,0.43163069486618044,4.962000000000003,13.290000000000006,0.060000000000002274,0.5100000000000051
116,0.15470475536584855,0.5028195226192474,6.841999999999999,15.439999999999998,0.09600000000000364,0.6200000000000045
117,0.1691256336569786,0.43056159377098085,7.6059999999999945,13.329999999999998,0.12000000000000455,0.5699999999999932
118,0.12426275718212128,0.40002953171730044,5.457999999999998,12.209999999999994,0.07399999999999807,0.46999999999999886
