epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
52,1.2456630348968505,1.5420665634155273,59.86200000732422,57.67000001220703,10.082000007324226,8.370000109863284
53,1.23909297996521,1.573249367904663,59.53599999145508,58.59000002441406,9.877999987792975,9.260000073242182
54,1.2559730975341796,1.5743727500915528,60.23599999633789,59.62999998168945,10.239999997558598,8.930000109863286
55,1.2736810173797608,1.5862884832382202,61.361999990234374,58.71999999389649,10.573999982910152,9.290000085449222
56,1.2723234895324707,1.5931734169006349,60.978000002441405,58.93000006103516,10.365999982910154,9.36999997558594
57,1.2539670036697388,1.5861000953674316,60.028000010986325,58.78000006103515,10.261999982910154,9.68999996337891
58,1.2358418935394286,1.518758584022522,59.196000009765626,56.420000006103514,9.791999992675784,8.359999963378911
59,1.2238146341705323,1.5599354053497314,58.56999999267578,58.47000002441406,9.591999980468756,9.150000061035158
60,1.245347395553589,1.5809505386352538,59.830000013427735,58.01999998779297,10.154000029296881,9.820000024414057
61,1.2608272648239136,1.592771960067749,60.545999991455076,58.560000073242186,10.435999982910161,9.340000073242194
62,1.2640574853134154,1.5749971208572389,60.51999999755859,57.97000006713867,10.299999980468755,8.850000122070313
63,1.2468897124481202,1.541363200378418,59.62600001098633,57.74000004272461,10.024000019531243,8.560000122070306
64,1.227651767463684,1.506473445892334,58.66399999389648,55.84000003051758,9.706000029296874,8.389999963378912
65,1.214597131690979,1.5281993545532226,58.045999991455076,56.39000001220703,9.530000029296872,8.520000109863275
66,1.2332510755538941,1.5311320135116577,59.114000013427734,57.22,9.705999985351568,8.10000006103516
67,1.2442146199035644,1.5974599548339843,59.514000012207035,59.45000003051758,9.863999982910158,9.28000003662109
68,1.2574411557769776,1.5448064405441284,59.9520000012207,57.539999975585935,10.266000007324223,8.550000122070315
69,1.2424942392730713,1.5442037090301515,59.246000012207034,57.079999975585935,9.84400001953125,8.429999975585943
70,1.216063532371521,1.4916386459350586,57.774000004882815,55.19000007324219,9.2759999975586,7.950000097656243
71,1.203395810470581,1.5294179573059081,57.26999999145508,56.96000005493164,9.222000009765623,8.560000097656257
72,1.2194073040008544,1.52432378616333,58.29600000610352,56.29000002441406,9.602000029296875,8.309999951171875
73,1.2293753532409668,1.5659140552520752,58.96599999267578,57.68000006103516,9.65399998291015,9.120000122070309
74,1.238966590576172,1.5355876781463622,58.93799999145508,57.140000036621096,9.802000026855467,8.569999987792968
75,1.225073069152832,1.512123634147644,58.544,56.30000007324219,9.502000021972663,8.220000061035151
76,1.2123342959594727,1.5120198619842529,57.791999998779296,55.969999975585935,9.300000009765625,8.430000073242184
77,1.191596488647461,1.4802145231246948,56.87600000366211,54.57000005493164,9.061999987792973,7.759999951171878
78,1.207655583190918,1.518946169090271,57.498000003662106,56.32000004272461,9.32600001708984,8.030000073242192
79,1.2147237331390381,1.5215746816635132,57.93399999145508,55.99000006713867,9.390000004882808,8.510000024414069
80,1.2235015805816651,1.577575937652588,58.25600000732422,58.430000018310544,9.476000004882806,9.210000122070312
81,1.2156999321746826,1.5207760591506958,57.91000001098633,56.61999998168945,9.292000017089848,8.719999951171872
82,1.197862244758606,1.4912062551498413,57.19200001342774,55.130000067138674,8.995999982910163,7.990000122070313
83,1.1801435013198853,1.4773690467834473,56.10199999145508,54.36000001220703,8.550000017089843,7.800000061035149
84,1.1838235883331298,1.479313359451294,56.31000000732422,54.34000001220703,8.81200002197265,7.779999963378913
85,1.203455864830017,1.5019672735214233,57.15200001098633,55.74999999389649,9.226000004882806,8.019999951171869
86,1.212471898574829,1.5763141134262084,57.55799999145508,57.70000005493164,9.253999990234377,9.039999963378904
87,1.2052948597335815,1.5319319437026977,57.314000014648435,56.310000024414066,9.099999980468752,8.79000012207031
88,1.1882303214263916,1.464161064529419,56.51599999633789,54.26999997558594,8.857999995117183,7.359999951171872
89,1.1682729554367066,1.4459766469955444,55.38800000610352,53.050000054931644,8.546000014648442,7.56999995117188
90,1.1775054288101197,1.4590486501693725,55.8560000012207,54.06000003662109,8.74800001708985,7.299999999999997
91,1.1947609865951538,1.4660520427703858,56.74599999511719,54.160000067138675,9.104000014648435,7.620000109863284
92,1.1945855543899535,1.5223809953689575,56.77400000976562,56.36000006103516,8.699999987792964,8.01000012207031
93,1.1966559764862061,1.4669961351394654,56.90800000732422,54.00000005493164,8.949999980468746,7.680000061035159
94,1.1793966191101075,1.4754691667556763,56.20800000610352,54.18,8.545999987792968,7.790000000000006
95,1.161683143157959,1.443429432487488,54.932000012207034,53.27999998779297,8.260000024414069,7.120000061035157
96,1.1684759364318849,1.4666486068725586,55.22199999755859,53.430000018310544,8.439999985351562,7.859999963378911
97,1.1773205892181398,1.4954991847991943,55.871999995117186,54.999999975585936,8.732,7.899999963378903
98,1.1855721484375,1.4589990219116211,56.267999998779295,52.99000004882812,8.710000002441404,7.1999999511718755
99,1.183814222946167,1.4844133661270142,56.3040000012207,55.13999997558594,8.764000017089842,8.140000061035153
100,1.167742598991394,1.4424645460128784,55.42400000976563,52.550000048828124,8.584000019531246,7.610000048828127
101,1.1504342642974854,1.4161691724777221,54.46600001220703,52.03999998779297,8.115999997558589,6.950000036621091
102,1.150064098587036,1.4607437885284424,54.580000010986325,54.10000005493164,8.042000012207026,7.600000012207033
103,1.1697755955505371,1.4933748750686646,55.432000008544925,54.159999993896484,8.506000009765629,7.93999995117187
104,1.1744703312683105,1.4866821674346924,55.87399999389648,55.060000006103515,8.462000012207028,8.10000006103516
105,1.1783613543319702,1.4557945316314698,55.86999999633789,53.16999998779297,8.666000009765625,7.410000109863276
106,1.1631062104034424,1.4290310111999511,55.14199999145508,52.510000042724606,8.48600001708985,7.290000000000006
107,1.1433500163269044,1.4114578052520752,54.142000006103515,51.87000003662109,8.057999990234379,6.940000085449213
108,1.1419285999298097,1.4498450464248658,54.278000007324216,52.77000004882812,7.91000002197265,7.650000061035158
109,1.1536589643096924,1.463762247276306,54.59000000854492,53.970000030517575,8.388000004882812,7.500000061035152
110,1.1650865839767457,1.4261692680358886,55.01600001464844,52.30000003662109,8.44400000488281,7.320000146484375
111,1.1639187508010864,1.4702885522842408,55.092000001220704,54.10000003051758,8.444000029296873,7.480000000000004
112,1.1526559354400634,1.4359748762130737,54.644000007324216,52.58000006713867,8.12199999755859,7.5
113,1.1404415111541748,1.4200466663360596,53.83599999633789,51.4,7.957999997558588,7.220000109863278
114,1.1297658084869384,1.4334904922485352,53.548000006103514,52.630000061035155,7.788000014648432,7.520000073242187
115,1.152304792366028,1.428066471862793,54.3760000012207,52.18999998168945,8.223999990234375,6.6700001464843695
116,1.1537493210220338,1.442267144203186,54.62399999145508,52.74999999389649,8.357999980468747,7.500000012207025
117,1.153365658416748,1.4417423376083374,54.28000000610351,52.35000004882812,8.10200001464844,7.420000000000002
118,1.1443738917541504,1.4246740924835206,53.74199999267578,52.37000006103516,7.937999995117181,7.279999963378913
119,1.1313427142715453,1.397571243286133,53.41400001342773,51.68000004272461,7.674000014648442,6.810000097656257
120,1.1168242905426025,1.4191794019699098,52.82800001464844,51.47000005493164,7.538000009765625,7.259999951171878
121,1.1387935540008545,1.4206795557022094,53.78600001464844,52.159999993896484,7.9099999975586,7.160000122070315
122,1.1450644023132324,1.4280494871139526,54.12999999389648,52.15000001220703,8.072000021972656,7.159999951171869
123,1.1493597309112549,1.440790899658203,54.59199999023438,53.730000048828124,7.893999995117184,7.130000012207034
124,1.1319661061096191,1.4133580114364623,53.68600000854492,51.88000004272461,7.801999992675775,7.31999995117188
125,1.1271623733520508,1.3849793729782105,53.312000013427735,50.710000036621096,7.6479999975586,6.400000036621094
126,1.1148085285186768,1.4143060897827149,52.90600001220703,51.56000004272461,7.400000019531248,6.990000146484377
127,1.1275437968444824,1.3871252901077271,53.396000002441404,50.80000003051758,7.752000007324213,6.890000097656255
128,1.139585450515747,1.4294538217544555,53.77399999755859,52.4200000366211,7.859999999999999,7.229999951171877
129,1.1376446254730224,1.3980830087661744,53.67000001098633,51.300000054931644,8.029999980468745,6.599999951171881
130,1.132675625,1.4043608768463134,53.734,51.60000005493164,7.865999987792975,7.030000061035153
131,1.1170414636230468,1.3930642049789428,52.60600001464844,51.420000018310546,7.712000024414067,6.649999951171878
132,1.1009464301681517,1.383814503479004,51.87199999267578,50.30000002441406,7.167999987792967,6.670000097656256
133,1.1241154127502442,1.4044976243972778,53.19399999145508,50.84999998168945,7.711999992675786,6.92000003662109
134,1.1252649784851074,1.3976326198577882,53.306000003662106,51.399999993896486,7.635999997558599,6.940000122070316
135,1.1302546272277831,1.3972811876296998,53.308000001220705,50.749999981689456,7.886000019531252,6.81999995117188
136,1.11962753616333,1.4033938293457031,52.93800000488281,51.040000036621095,7.7620000000000005,6.9900000976562495
137,1.1040185466766357,1.354247456932068,52.41400001464844,49.17999999389649,7.334000017089849,6.400000048828119
138,1.091725831336975,1.3660663152694703,51.418000010986326,49.92000004272461,7.211999980468747,6.570000146484375
139,1.1068022535705566,1.392618067741394,52.444000009765624,50.890000024414064,7.424000012207031,6.5500000488281245
140,1.1184328699874877,1.3989141170501709,53.05000001464844,51.41999998779297,7.685999995117186,6.830000012207037
141,1.1148512252044678,1.4022061260223389,52.644000001220704,50.59000003662109,7.61199998779297,7.140000146484368
142,1.1164824062347412,1.4017760768890382,52.6779999987793,50.7800000366211,7.643999997558595,7.140000146484368
143,1.1016422186279298,1.367897290802002,52.216000002441405,49.7,7.240000007324213,6.700000097656243
144,1.085896809692383,1.3483584325790405,51.40200000732422,49.320000036621096,6.992000024414068,6.34999998779297
145,1.0915807889938354,1.3843541938781738,51.57800001342773,50.310000012207034,7.302000024414056,6.8600000610351515
146,1.1091577610015868,1.3718005981445311,52.44600001098633,50.000000018310544,7.5660000000000025,6.580000048828126
147,1.1051853816223145,1.383449035835266,52.12399999633789,50.53,7.278000014648441,6.730000012207029
148,1.1075169638061524,1.3821269060134889,52.31799999267578,50.720000030517575,7.482000012207038,6.490000146484377
149,1.0969719512176515,1.3923679601669312,51.7060000012207,51.35000006103515,7.050000017089843,6.750000122070318
150,1.0848988149261474,1.3295634115219117,51.338,48.68000004272461,6.908000000000001,5.670000085449217
151,1.0831096002960205,1.3851298114776611,51.10000000366211,51.30999999389648,6.970000017089845,6.940000109863277
152,1.1025143127441406,1.3660188749313356,51.80400000976562,49.980000054931644,7.464000021972652,6.309999987792963
153,1.1052720030975343,1.3501300777435303,51.98800001342774,49.31,7.269999992675778,6.300000097656252
154,1.1021694023513795,1.346570516014099,51.69600001220703,49.12999998168945,7.256000029296871,5.890000000000001
155,1.0896615133666991,1.3669262796401977,51.31200001220703,50.27000004272461,7.0059999926757826,6.550000146484379
156,1.072485881690979,1.3296821144104003,50.643999995117184,48.500000030517576,6.823999999999998,6.06000014648437
157,1.075873708190918,1.3740941305160523,50.75199999511719,49.76000006103516,6.970000017089845,6.460000012207033
158,1.0939035942077637,1.3713096027374267,51.48600001220703,50.380000006103515,7.219999999999999,6.200000097656243
159,1.0962839846801757,1.403953374862671,51.66000001220703,50.41000003662109,7.13200001464844,7.209999963378905
160,1.0940332830810546,1.3531097347259522,51.420000006103514,50.04999997558594,7.095999987792965,5.850000109863288
161,1.0912300213623047,1.3691977323532105,51.47600000610352,49.37999998779297,7.077999985351568,6.809999951171875
162,1.0773161128234863,1.3298835399627686,50.47999999145508,48.330000036621094,6.911999995117185,6.120000048828132
163,1.0670074548339843,1.3527717576980591,50.616,49.44999998779297,6.634000026855475,6.230000036621092
164,1.0886848778533935,1.3869522640228271,51.14000000610351,50.44000000610352,7.182000002441413,6.670000012207026
165,1.0888326569747926,1.3428268445968627,51.2719999987793,48.48999998779297,7.028000000000006,6.210000097656248
166,1.08897799659729,1.367706195640564,51.21400000610352,49.73999997558594,7.092000002441409,6.770000036621099
167,1.0891954152679444,1.3621775341033935,51.31800000610352,49.650000048828126,7.113999992675787,6.430000000000007
168,1.0679970553588867,1.3368889389038086,50.06400001342774,48.549999993896485,6.651999982910155,6.230000109863283
169,1.060280493812561,1.3710281171798706,49.82399999023438,49.46999999389649,6.6860000024414035,6.750000061035152
170,1.0728110893058778,1.354345280456543,50.56400001220703,49.34000002441406,6.782000007324214,6.620000048828132
171,1.0903119202804565,1.3611144357681275,51.16399999755859,49.62000004272461,7.194000021972656,6.420000109863281
172,1.083729704360962,1.3762795009613038,50.74600000976562,50.18000006713867,6.947999999999993,6.750000097656255
173,1.0841373488616943,1.3691320695877076,50.78799999267578,49.6000000366211,7.110000007324217,6.390000000000001
174,1.0711753184509278,1.3363548217773438,50.30400000732422,48.03000004882813,6.879999995117188,6.0899999877929645
175,1.05420826171875,1.3247228364944459,49.52000000854492,48.04999998168945,6.579999995117191,5.98999998779297
176,1.0726906452941896,1.3516274147033691,50.516,49.29000006713867,6.810000009765631,6.350000048828122
177,1.0802709519577027,1.3710754648208618,50.656000014648434,49.730000054931644,6.982000007324217,6.75
178,1.0827794876861572,1.3686113887786866,50.824000007324216,49.610000036621095,7.078000021972656,6.170000048828129
179,1.0786863640213014,1.347449658203125,50.659999993896484,49.21999998779297,6.872,6.420000000000002
180,1.0650942645263672,1.3100709171295166,49.96400001220703,47.27999997558594,6.871999987792975,5.910000085449212
181,1.048004393119812,1.3396609853744508,49.144000010986325,48.70000004272461,6.375999992675787,5.850000097656249
182,1.0673218678283691,1.3722119649887086,50.27600000244141,49.930000036621095,6.694000024414066,6.360000097656254
183,1.0735841170883178,1.3402273120880126,50.31800001220703,48.80000002441406,6.886000004882817,5.870000146484372
184,1.0763689582443237,1.3594818025588988,50.64400000366211,49.02000001220703,6.908000007324219,6.399999951171878
185,1.0752312287902832,1.3300098140716552,50.486000013427734,48.05000007324219,6.8520000244140675,6.200000134277346
186,1.0603564610671996,1.3297023405075072,49.89799999145508,48.27,6.634000002441411,6.070000146484375
187,1.0437526223754883,1.3712492889404297,48.98600001220703,49.91999998168945,6.413999997558591,6.770000146484378
188,1.0610713368225098,1.3101101696014403,49.934000009765626,47.69999997558594,6.60400000244141,5.820000146484375
189,1.0741285705566406,1.3262405353546143,50.646000014648436,48.22000004272461,7.000000026855474,5.780000146484369
190,1.0736357357025146,1.330387396812439,50.56200000488281,48.509999981689454,6.9099999975586,6.310000061035154
191,1.05946830619812,1.3106451557159424,49.65000000610352,47.6700000366211,6.6059999951171875,5.550000085449213
192,1.057373857460022,1.3017190170288087,49.71599999267578,47.05999997558594,6.799999997558601,5.890000146484368
193,1.042799722213745,1.2797195373535157,49.09399999633789,45.91000003051758,6.349999997558598,5.429999987792968
194,1.0491027616119384,1.3408379693984986,49.161999995117185,48.57,6.444000019531245,6.230000061035156
195,1.0668285055541993,1.3089849130630493,50.14600001220703,47.71000004272461,6.965999992675776,6.170000122070306
196,1.0714855652236939,1.3488539348602295,50.16000001220703,49.450000067138674,6.790000017089838,6.590000000000003
197,1.0662741398620605,1.3207386913299561,49.7999999987793,47.80000003051758,6.824000024414062,5.989999999999995
198,1.0519062009429931,1.3138512134552003,49.278000001220704,47.46000006713867,6.570000024414057,6.090000134277346
199,1.0341618717956542,1.2869733097076417,48.33400000488281,46.63000001831055,6.2779999951171845,5.7800000488281285
200,1.0382360106658937,1.30142077999115,48.56800001098633,47.33000001831055,6.321999992675785,5.6700001464843695
201,1.052602964706421,1.3166447235107421,49.2700000012207,48.15999997558594,6.542000021972655,5.83000014648438
202,1.064182956085205,1.342316138267517,49.80600001098633,48.73,6.8700000000000045,6.109999951171872
203,1.0594805778503418,1.3131822422027588,49.520000006103515,47.28,6.830000017089844,5.989999951171882
204,1.0511048985290528,1.3166777219772339,49.195999997558594,47.520000006103515,6.586000004882806,6.040000012207031
205,1.0316743202972412,1.2811708936691284,48.189999991455075,46.17000004882812,6.319999990234379,5.840000048828131
206,1.0295483068466187,1.3018041713714599,48.11800000976562,47.54000006103516,6.23600001708985,5.769999987792971
207,1.054534586906433,1.3550175745010375,49.213999997558595,48.94000006103516,6.623999995117188,6.209999999999994
208,1.0561523470306395,1.2980519010543823,49.36599999023438,46.88999998779297,6.594000014648444,5.719999987792974
209,1.0517194939422607,1.3269684160232544,49.09200000244141,47.759999975585934,6.544000026855471,6.0300001098632805
210,1.0471025749588012,1.3070026134490966,48.86600000976563,47.460000018310545,6.536000002441412,5.830000036621087
211,1.0354809112167358,1.3194742343902588,48.42600001342773,48.46000004272461,6.331999997558597,5.870000048828132
212,1.0269095233345031,1.3870504817962646,48.103999995117185,50.270000067138675,6.211999982910157,7.169999951171874
213,1.0437623583602906,1.3672295400619507,48.66599999633789,49.130000073242186,6.2799999804687445,6.679999963378904
214,1.0501484964752197,1.3570328685760498,49.09800000610352,49.21000000610351,6.513999992675778,6.240000109863274
215,1.0528441106033326,1.3259356004714966,49.15200000976562,48.079999981689454,6.569999995117186,5.840000097656244
216,1.0393360503387452,1.2633349403381349,48.82800000854492,45.95000003662109,6.160000026855471,5.370000146484372
217,1.0279270642852782,1.2611166528701783,48.258000006103515,45.719999975585935,6.177999999999997,5.340000036621092
218,1.0197758486175537,1.2930854654312134,47.746000006103515,46.640000018310545,6.040000017089838,5.650000085449221
219,1.042116196861267,1.3211884065628052,48.811999997558594,48.079999975585935,6.460000024414057,5.940000085449213
220,1.0493377689743042,1.3000251302719117,48.87200000610351,47.31999998779297,6.530000021972654,5.700000097656243
221,1.0429334806823731,1.3349037284851075,48.71400001220703,48.66000003662109,6.406000004882813,6.5300001098632805
222,1.0414206733322144,1.3468553623199462,48.58199999389648,48.76,6.529999990234373,6.000000146484382
223,1.0311639317703247,1.2661813308715821,48.42600000732422,45.79000006713867,6.150000002441402,5.350000048828122
224,1.017124509010315,1.3436511095046997,47.48599999511719,48.20999997558594,6.103999995117192,5.929999987792968
225,1.0347024199676513,1.33249847240448,48.417999997558596,48.000000030517576,6.363999980468748,6.210000146484376
226,1.043883876724243,1.3214654670715331,48.86000000610352,47.990000012207034,6.543999990234369,6.100000109863288
227,1.040820359802246,1.3561677570343018,48.85600001464844,48.72000002441406,6.364000029296875,6.680000109863286
228,1.0382874814224243,1.3693529123306274,48.622000014648435,49.29000000610352,6.290000004882813,6.599999999999994
229,1.0258252050971985,1.2656533973693849,48.12999999389648,45.12000004272461,6.154000009765625,5.560000036621091
230,1.0048056142807007,1.3055246059417724,47.18600000976563,47.560000006103515,5.734000004882816,5.620000097656245
231,1.0283072328948974,1.2999214418411256,48.06800000366211,47.069999981689456,6.23200000244141,6.010000000000005
232,1.0355323348999024,1.3819449403762818,48.35200000244141,49.6700000366211,6.287999999999997,6.479999951171877
233,1.0408808232879638,1.3182455179214478,48.45800000610352,47.97999998168945,6.422000024414061,5.679999987792968
234,1.0385656246185302,1.331516429710388,48.347999998779294,47.69000003662109,6.407999995117194,6.560000109863282
235,1.0254331196594237,1.3000170700073241,47.88399999633789,47.23999998779297,6.240000017089841,5.900000097656246
236,1.0107661841201783,1.3152424600601196,47.13399999267578,48.049999993896485,5.878000002441411,6.109999975585936
237,1.023091583404541,1.3009349746704102,47.922000013427734,46.75000006713867,6.024000004882808,5.860000097656254
238,1.0351324534606934,1.3035439437866212,48.413999992675784,47.390000036621096,6.286000002441412,5.910000097656251
239,1.0341797074508667,1.2742199197769164,48.258000009765624,46.13000005493164,6.216000026855468,5.450000000000003
240,1.0337730725860597,1.2957735414505005,48.34199999023438,47.030000018310545,6.378000026855474,5.869999951171877
241,1.025556177520752,1.2704913084030152,47.86799999145508,46.14000004882813,6.22600002929687,5.559999951171875
242,1.006555329399109,1.2531993181228638,47.09200000976563,45.49000005493164,5.971999999999994,5.34999998779297
243,1.0154849157333374,1.3061899745941161,47.307999997558596,47.490000024414066,6.03399998291016,5.870000134277348
244,1.0271324963378907,1.3188329364776612,47.92000001586914,47.98000007324219,6.144000024414069,6.290000109863286
245,1.0302031229591369,1.3220031230926514,48.006000002441404,47.710000036621096,6.238000004882807,5.659999987792972
246,1.0298307301712035,1.2919517053604126,48.19999999511719,46.660000006103516,6.184000026855472,5.5700000488281205
